Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-26 13:25:00-04:00,180.0500030517578,180.0800018310547,179.97000122070312,179.97999572753906,56689,0.0,0.0
2024-04-26 13:26:00-04:00,179.97900390625,180.02000427246094,179.94000244140625,179.9499969482422,59362,0.0,0.0
2024-04-26 13:27:00-04:00,179.95199584960938,179.97000122070312,179.86000061035156,179.87989807128906,73813,0.0,0.0
2024-04-26 13:28:00-04:00,179.8997039794922,179.92999267578125,179.85000610351562,179.92999267578125,57665,0.0,0.0
2024-04-26 13:29:00-04:00,179.9199981689453,179.97000122070312,179.83999633789062,179.94569396972656,62738,0.0,0.0
2024-04-26 13:30:00-04:00,179.9600067138672,179.97999572753906,179.83999633789062,179.85000610351562,58564,0.0,0.0
2024-04-26 13:31:00-04:00,179.85000610351562,179.96499633789062,179.85000610351562,179.9499969482422,50625,0.0,0.0
2024-04-26 13:32:00-04:00,179.9499969482422,179.9600067138672,179.86000061035156,179.8800048828125,44984,0.0,0.0
2024-04-26 13:33:00-04:00,179.8800048828125,180.0500030517578,179.86500549316406,180.02830505371094,81393,0.0,0.0
2024-04-26 13:34:00-04:00,180.0211944580078,180.0800018310547,179.8699951171875,179.8699951171875,169515,0.0,0.0
2024-04-26 13:35:00-04:00,179.86000061035156,179.97999572753906,179.86000061035156,179.96499633789062,53953,0.0,0.0
2024-04-26 13:36:00-04:00,179.97000122070312,179.97999572753906,179.88999938964844,179.89999389648438,168441,0.0,0.0
2024-04-26 13:37:00-04:00,179.89999389648438,179.94000244140625,179.8300018310547,179.84500122070312,76907,0.0,0.0
2024-04-26 13:38:00-04:00,179.83999633789062,179.83999633789062,179.75999450683594,179.7899932861328,70356,0.0,0.0
2024-04-26 13:39:00-04:00,179.8000030517578,179.82000732421875,179.74000549316406,179.79139709472656,49285,0.0,0.0
2024-04-26 13:40:00-04:00,179.8000030517578,179.82000732421875,179.6999969482422,179.7100067138672,70644,0.0,0.0
2024-04-26 13:41:00-04:00,179.7100067138672,179.71499633789062,179.50999450683594,179.57000732421875,98217,0.0,0.0
2024-04-26 13:42:00-04:00,179.56500244140625,179.67999267578125,179.55999755859375,179.65499877929688,46634,0.0,0.0
2024-04-26 13:43:00-04:00,179.66000366210938,179.82009887695312,179.65499877929688,179.81500244140625,49867,0.0,0.0
2024-04-26 13:44:00-04:00,179.80999755859375,179.8800048828125,179.8000030517578,179.86500549316406,50863,0.0,0.0
2024-04-26 13:45:00-04:00,179.8699951171875,179.9499969482422,179.8350067138672,179.94790649414062,66274,0.0,0.0
2024-04-26 13:46:00-04:00,179.97000122070312,180.07000732421875,179.9600067138672,180.0070037841797,203056,0.0,0.0
2024-04-26 13:47:00-04:00,180.00999450683594,180.0399932861328,179.9600067138672,180.0,50958,0.0,0.0
2024-04-26 13:48:00-04:00,179.99000549316406,180.1199951171875,179.99000549316406,180.0850067138672,54175,0.0,0.0
2024-04-26 13:49:00-04:00,180.08999633789062,180.1699981689453,180.0500030517578,180.11090087890625,49667,0.0,0.0
2024-04-26 13:50:00-04:00,180.1300048828125,180.16000366210938,180.07000732421875,180.0800018310547,29085,0.0,0.0
2024-04-26 13:51:00-04:00,180.07000732421875,180.12989807128906,180.05999755859375,180.1199951171875,46165,0.0,0.0
2024-04-26 13:52:00-04:00,180.13999938964844,180.17999267578125,180.110107421875,180.14999389648438,51057,0.0,0.0
2024-04-26 13:53:00-04:00,180.1472930908203,180.1699981689453,180.09829711914062,180.11000061035156,51678,0.0,0.0
2024-04-26 13:54:00-04:00,180.10989379882812,180.1699981689453,180.10000610351562,180.13999938964844,38766,0.0,0.0
2024-04-26 13:55:00-04:00,180.1300048828125,180.14010620117188,180.07000732421875,180.10499572753906,72903,0.0,0.0
2024-04-26 13:56:00-04:00,180.10499572753906,180.14990234375,180.00999450683594,180.07000732421875,77362,0.0,0.0
2024-04-26 13:57:00-04:00,180.07000732421875,180.0991973876953,180.04159545898438,180.07000732421875,50415,0.0,0.0
2024-04-26 13:58:00-04:00,180.07000732421875,180.07249450683594,179.9600067138672,179.97000122070312,66088,0.0,0.0
2024-04-26 13:59:00-04:00,179.97000122070312,180.05999755859375,179.91690063476562,180.0500030517578,98015,0.0,0.0
2024-04-26 14:00:00-04:00,180.05999755859375,180.10000610351562,180.01499938964844,180.0399932861328,52930,0.0,0.0
2024-04-26 14:01:00-04:00,180.0399932861328,180.0500030517578,179.85000610351562,179.97120666503906,80986,0.0,0.0
2024-04-26 14:02:00-04:00,179.97000122070312,180.0399932861328,179.9698944091797,179.99000549316406,105083,0.0,0.0
2024-04-26 14:03:00-04:00,179.97999572753906,180.00999450683594,179.9499969482422,179.97500610351562,28949,0.0,0.0
2024-04-26 14:04:00-04:00,179.97999572753906,179.99000549316406,179.85000610351562,179.89500427246094,35424,0.0,0.0
2024-04-26 14:05:00-04:00,179.89999389648438,180.03599548339844,179.89999389648438,179.97999572753906,111137,0.0,0.0
2024-04-26 14:06:00-04:00,179.97999572753906,179.99000549316406,179.91009521484375,179.91009521484375,61363,0.0,0.0
2024-04-26 14:07:00-04:00,179.88999938964844,179.88999938964844,179.8007049560547,179.84500122070312,40073,0.0,0.0
2024-04-26 14:08:00-04:00,179.8300018310547,179.8300018310547,179.7760009765625,179.79989624023438,51744,0.0,0.0
2024-04-26 14:09:00-04:00,179.8000030517578,179.8000030517578,179.6199951171875,179.6300048828125,57016,0.0,0.0
2024-04-26 14:10:00-04:00,179.625,179.63999938964844,179.58099365234375,179.58999633789062,47084,0.0,0.0
2024-04-26 14:11:00-04:00,179.58999633789062,179.6999969482422,179.5850067138672,179.67979431152344,39654,0.0,0.0
2024-04-26 14:12:00-04:00,179.6699981689453,179.6699981689453,179.5800018310547,179.58999633789062,54916,0.0,0.0
2024-04-26 14:13:00-04:00,179.5800018310547,179.5800018310547,179.36000061035156,179.3699951171875,84905,0.0,0.0
2024-04-26 14:14:00-04:00,179.37399291992188,179.42999267578125,179.36000061035156,179.41000366210938,75790,0.0,0.0
2024-04-26 14:15:00-04:00,179.4001007080078,179.4499969482422,179.3699951171875,179.4199981689453,51582,0.0,0.0
2024-04-26 14:16:00-04:00,179.42999267578125,179.44500732421875,179.3699951171875,179.44500732421875,51882,0.0,0.0
2024-04-26 14:17:00-04:00,179.44000244140625,179.4499969482422,179.2899932861328,179.30999755859375,75264,0.0,0.0
2024-04-26 14:18:00-04:00,179.30499267578125,179.36000061035156,179.27000427246094,179.32000732421875,63493,0.0,0.0
2024-04-26 14:19:00-04:00,179.3249969482422,179.3249969482422,179.23500061035156,179.27000427246094,68718,0.0,0.0
2024-04-26 14:20:00-04:00,179.25999450683594,179.4716033935547,179.25999450683594,179.41250610351562,73460,0.0,0.0
2024-04-26 14:21:00-04:00,179.4199981689453,179.4499969482422,179.33999633789062,179.3699951171875,52236,0.0,0.0
2024-04-26 14:22:00-04:00,179.3699951171875,179.47500610351562,179.3699951171875,179.4438934326172,50839,0.0,0.0
2024-04-26 14:23:00-04:00,179.44200134277344,179.4499969482422,179.36000061035156,179.3800048828125,56576,0.0,0.0
2024-04-26 14:24:00-04:00,179.375,179.3986053466797,179.30999755859375,179.3300018310547,28895,0.0,0.0
2024-04-26 14:25:00-04:00,179.32000732421875,179.3699951171875,179.27999877929688,179.36749267578125,38768,0.0,0.0
2024-04-26 14:26:00-04:00,179.3699951171875,179.3800048828125,179.27000427246094,179.33999633789062,27242,0.0,0.0
2024-04-26 14:27:00-04:00,179.32000732421875,179.3300018310547,179.2100067138672,179.21119689941406,27240,0.0,0.0
2024-04-26 14:28:00-04:00,179.2100067138672,179.2689971923828,179.1300048828125,179.15980529785156,52329,0.0,0.0
2024-04-26 14:29:00-04:00,179.13999938964844,179.24000549316406,179.1320037841797,179.1999969482422,80262,0.0,0.0
2024-04-26 14:30:00-04:00,179.2100067138672,179.21499633789062,179.1199951171875,179.1300048828125,76946,0.0,0.0
2024-04-26 14:31:00-04:00,179.1439971923828,179.19000244140625,179.06500244140625,179.08560180664062,52706,0.0,0.0
2024-04-26 14:32:00-04:00,179.0800018310547,179.2100067138672,179.0800018310547,179.12060546875,44808,0.0,0.0
2024-04-26 14:33:00-04:00,179.1199951171875,179.19000244140625,179.07000732421875,179.1842041015625,31821,0.0,0.0
2024-04-26 14:34:00-04:00,179.19000244140625,179.1999969482422,179.11000061035156,179.14999389648438,56682,0.0,0.0
2024-04-26 14:35:00-04:00,179.14500427246094,179.32000732421875,179.13999938964844,179.2812957763672,39274,0.0,0.0
2024-04-26 14:36:00-04:00,179.2899932861328,179.4199981689453,179.2899932861328,179.2949981689453,94780,0.0,0.0
2024-04-26 14:37:00-04:00,179.2949981689453,179.33999633789062,179.25999450683594,179.268798828125,33886,0.0,0.0
2024-04-26 14:38:00-04:00,179.27999877929688,179.39990234375,179.27499389648438,179.375,28578,0.0,0.0
2024-04-26 14:39:00-04:00,179.3800048828125,179.4499969482422,179.3699951171875,179.42999267578125,48130,0.0,0.0
2024-04-26 14:40:00-04:00,179.42999267578125,179.43499755859375,179.30499267578125,179.30999755859375,76952,0.0,0.0
2024-04-26 14:41:00-04:00,179.30999755859375,179.38900756835938,179.26119995117188,179.3249969482422,38759,0.0,0.0
2024-04-26 14:42:00-04:00,179.3000030517578,179.41000366210938,179.28269958496094,179.36000061035156,28579,0.0,0.0
2024-04-26 14:43:00-04:00,179.35000610351562,179.3800048828125,179.25,179.27000427246094,39681,0.0,0.0
2024-04-26 14:44:00-04:00,179.26499938964844,179.35000610351562,179.26499938964844,179.31979370117188,40932,0.0,0.0
2024-04-26 14:45:00-04:00,179.31500244140625,179.36000061035156,179.2899932861328,179.3350067138672,35004,0.0,0.0
2024-04-26 14:46:00-04:00,179.3350067138672,179.33999633789062,179.2200927734375,179.22500610351562,32951,0.0,0.0
2024-04-26 14:47:00-04:00,179.22500610351562,179.25999450683594,179.19000244140625,179.2100067138672,41927,0.0,0.0
2024-04-26 14:48:00-04:00,179.2100067138672,179.26499938964844,179.14999389648438,179.18499755859375,38002,0.0,0.0
2024-04-26 14:49:00-04:00,179.17999267578125,179.18499755859375,179.1300048828125,179.1699981689453,29138,0.0,0.0
2024-04-26 14:50:00-04:00,179.1699981689453,179.2050018310547,179.1699981689453,179.19000244140625,30189,0.0,0.0
2024-04-26 14:51:00-04:00,179.1999969482422,179.24000549316406,179.15750122070312,179.16830444335938,31991,0.0,0.0
2024-04-26 14:52:00-04:00,179.1699981689453,179.22999572753906,179.16000366210938,179.16000366210938,45442,0.0,0.0
2024-04-26 14:53:00-04:00,179.14999389648438,179.14999389648438,179.08200073242188,179.09500122070312,35132,0.0,0.0
2024-04-26 14:54:00-04:00,179.08999633789062,179.11500549316406,179.02000427246094,179.0399932861328,53658,0.0,0.0
2024-04-26 14:55:00-04:00,179.02999877929688,179.05999755859375,178.97999572753906,179.0050048828125,81998,0.0,0.0
2024-04-26 14:56:00-04:00,179.0,179.1999969482422,178.98500061035156,179.17999267578125,70064,0.0,0.0
2024-04-26 14:57:00-04:00,179.1781005859375,179.24879455566406,179.14999389648438,179.23500061035156,26746,0.0,0.0
2024-04-26 14:58:00-04:00,179.24000549316406,179.34849548339844,179.19500732421875,179.33999633789062,54811,0.0,0.0
2024-04-26 14:59:00-04:00,179.33270263671875,179.41000366210938,179.30999755859375,179.36000061035156,50886,0.0,0.0
2024-04-26 15:00:00-04:00,179.35000610351562,179.3802032470703,179.3000030517578,179.3625946044922,544736,0.0,0.0
2024-04-26 15:01:00-04:00,179.37939453125,179.42999267578125,179.36000061035156,179.38499450683594,37559,0.0,0.0
2024-04-26 15:02:00-04:00,179.38999938964844,179.38999938964844,179.2899932861328,179.3300018310547,27989,0.0,0.0
2024-04-26 15:03:00-04:00,179.3300018310547,179.3300018310547,179.2100067138672,179.30870056152344,33421,0.0,0.0
2024-04-26 15:04:00-04:00,179.30999755859375,179.36000061035156,179.27999877929688,179.36000061035156,34531,0.0,0.0
2024-04-26 15:05:00-04:00,179.3800048828125,179.3800048828125,179.3350067138672,179.36000061035156,22800,0.0,0.0
2024-04-26 15:06:00-04:00,179.35000610351562,179.4199981689453,179.33999633789062,179.4188995361328,31388,0.0,0.0
2024-04-26 15:07:00-04:00,179.4149932861328,179.42999267578125,179.3800048828125,179.39500427246094,41415,0.0,0.0
2024-04-26 15:08:00-04:00,179.3925018310547,179.44000244140625,179.36000061035156,179.4199981689453,50213,0.0,0.0
2024-04-26 15:09:00-04:00,179.42970275878906,179.42999267578125,179.35000610351562,179.42529296875,41982,0.0,0.0
2024-04-26 15:10:00-04:00,179.42669677734375,179.49000549316406,179.4250030517578,179.48519897460938,47082,0.0,0.0
2024-04-26 15:11:00-04:00,179.47999572753906,179.55810546875,179.47999572753906,179.52000427246094,51262,0.0,0.0
2024-04-26 15:12:00-04:00,179.52000427246094,179.5500030517578,179.43499755859375,179.47000122070312,82396,0.0,0.0
2024-04-26 15:13:00-04:00,179.46499633789062,179.5386962890625,179.46499633789062,179.50999450683594,36537,0.0,0.0
2024-04-26 15:14:00-04:00,179.50999450683594,179.5399932861328,179.4925994873047,179.51759338378906,57981,0.0,0.0
2024-04-26 15:15:00-04:00,179.52000427246094,179.60000610351562,179.49000549316406,179.52999877929688,59678,0.0,0.0
2024-04-26 15:16:00-04:00,179.52999877929688,179.61500549316406,179.50999450683594,179.60499572753906,70068,0.0,0.0
2024-04-26 15:17:00-04:00,179.61000061035156,179.6199951171875,179.57000732421875,179.58999633789062,64164,0.0,0.0
2024-04-26 15:18:00-04:00,179.60000610351562,179.63999938964844,179.58999633789062,179.6199951171875,52284,0.0,0.0
2024-04-26 15:19:00-04:00,179.6199951171875,179.7100067138672,179.60000610351562,179.69000244140625,61042,0.0,0.0
2024-04-26 15:20:00-04:00,179.67999267578125,179.77000427246094,179.63999938964844,179.75,55988,0.0,0.0
2024-04-26 15:21:00-04:00,179.75,179.75,179.66009521484375,179.69000244140625,56113,0.0,0.0
2024-04-26 15:22:00-04:00,179.7100067138672,179.75979614257812,179.6999969482422,179.75,52240,0.0,0.0
2024-04-26 15:23:00-04:00,179.74000549316406,179.78500366210938,179.67999267578125,179.77999877929688,58370,0.0,0.0
2024-04-26 15:24:00-04:00,179.7899932861328,179.85000610351562,179.78900146484375,179.8300018310547,59631,0.0,0.0
2024-04-26 15:25:00-04:00,179.8300018310547,179.85000610351562,179.7899932861328,179.80999755859375,61205,0.0,0.0
2024-04-26 15:26:00-04:00,179.81979370117188,179.8300018310547,179.75999450683594,179.76499938964844,51596,0.0,0.0
2024-04-26 15:27:00-04:00,179.7655029296875,179.80999755859375,179.75999450683594,179.7899932861328,53455,0.0,0.0
2024-04-26 15:28:00-04:00,179.78500366210938,179.84500122070312,179.77999877929688,179.80189514160156,49047,0.0,0.0
2024-04-26 15:29:00-04:00,179.8000030517578,179.91000366210938,179.8000030517578,179.88999938964844,78854,0.0,0.0
2024-04-26 15:30:00-04:00,179.88999938964844,179.9595947265625,179.75,179.75999450683594,481370,0.0,0.0
2024-04-26 15:31:00-04:00,179.7602996826172,179.88999938964844,179.7602996826172,179.8800048828125,42804,0.0,0.0
2024-04-26 15:32:00-04:00,179.86000061035156,179.8800048828125,179.72999572753906,179.80979919433594,77435,0.0,0.0
2024-04-26 15:33:00-04:00,179.80999755859375,179.85000610351562,179.7523956298828,179.77999877929688,73732,0.0,0.0
2024-04-26 15:34:00-04:00,179.78500366210938,179.78500366210938,179.58999633789062,179.67999267578125,89054,0.0,0.0
2024-04-26 15:35:00-04:00,179.67999267578125,179.72500610351562,179.60000610351562,179.63999938964844,90499,0.0,0.0
2024-04-26 15:36:00-04:00,179.64500427246094,179.72999572753906,179.63999938964844,179.6699981689453,65816,0.0,0.0
2024-04-26 15:37:00-04:00,179.67999267578125,179.7550048828125,179.64999389648438,179.7449951171875,64792,0.0,0.0
2024-04-26 15:38:00-04:00,179.75,179.77999877929688,179.71499633789062,179.72999572753906,69462,0.0,0.0
2024-04-26 15:39:00-04:00,179.72999572753906,179.80999755859375,179.72999572753906,179.79530334472656,76846,0.0,0.0
2024-04-26 15:40:00-04:00,179.7899932861328,179.8699951171875,179.75999450683594,179.80499267578125,698362,0.0,0.0
2024-04-26 15:41:00-04:00,179.80999755859375,179.8699951171875,179.7949981689453,179.8300018310547,98695,0.0,0.0
2024-04-26 15:42:00-04:00,179.8300018310547,179.8699951171875,179.8000030517578,179.80999755859375,72138,0.0,0.0
2024-04-26 15:43:00-04:00,179.80050659179688,179.8300018310547,179.66000366210938,179.66000366210938,111722,0.0,0.0
2024-04-26 15:44:00-04:00,179.64999389648438,179.6699981689453,179.4499969482422,179.5,108996,0.0,0.0
2024-04-26 15:45:00-04:00,179.5,179.60000610351562,179.38999938964844,179.60000610351562,95352,0.0,0.0
2024-04-26 15:46:00-04:00,179.60000610351562,179.6300048828125,179.52000427246094,179.53289794921875,148353,0.0,0.0
2024-04-26 15:47:00-04:00,179.52239990234375,179.55169677734375,179.49000549316406,179.53179931640625,92346,0.0,0.0
2024-04-26 15:48:00-04:00,179.53500366210938,179.72999572753906,179.52999877929688,179.7100067138672,101253,0.0,0.0
2024-04-26 15:49:00-04:00,179.7100067138672,179.77999877929688,179.7100067138672,179.75,121161,0.0,0.0
2024-04-26 15:50:00-04:00,179.72999572753906,179.74000549316406,179.63999938964844,179.6685028076172,121565,0.0,0.0
2024-04-26 15:51:00-04:00,179.6699981689453,179.75,179.66000366210938,179.69000244140625,149198,0.0,0.0
2024-04-26 15:52:00-04:00,179.6699981689453,179.67999267578125,179.4250030517578,179.61000061035156,180423,0.0,0.0
2024-04-26 15:53:00-04:00,179.6107940673828,179.72500610351562,179.5800018310547,179.69000244140625,144578,0.0,0.0
2024-04-26 15:54:00-04:00,179.69000244140625,179.82000732421875,179.58999633789062,179.6717987060547,248162,0.0,0.0
2024-04-26 15:55:00-04:00,179.67999267578125,179.78500366210938,179.6199951171875,179.63999938964844,148599,0.0,0.0
2024-04-26 15:56:00-04:00,179.63999938964844,179.75999450683594,179.6199951171875,179.72000122070312,133376,0.0,0.0
2024-04-26 15:57:00-04:00,179.72999572753906,179.74000549316406,179.63999938964844,179.71499633789062,169852,0.0,0.0
2024-04-26 15:58:00-04:00,179.72000122070312,179.73980712890625,179.67999267578125,179.71620178222656,282057,0.0,0.0
2024-04-26 15:59:00-04:00,179.72000122070312,179.7899932861328,179.5,179.6199951171875,829434,0.0,0.0
